date,cpi,neer,m2,ffr,ip,unrate,oil,gs10,baa
1973-01-01,42.700000,128.032885,810.300000,5.940000,43.978300,4.900000,3.560000,6.460000,7.900000
1973-02-01,43.000000,122.775869,814.100000,6.580000,44.610300,5.000000,3.560000,6.640000,7.970000
1973-03-01,43.400000,118.342635,815.300000,7.090000,44.629400,4.900000,3.560000,6.710000,8.030000
1973-04-01,43.700000,119.319080,819.700000,7.120000,44.568000,5.000000,3.560000,6.670000,8.090000
1973-05-01,43.900000,118.413877,826.800000,7.840000,44.860800,4.900000,3.560000,6.850000,8.060000
1973-06-01,44.200000,116.228681,833.300000,8.490000,44.918600,4.900000,3.560000,6.900000,8.130000
1973-07-01,44.200000,113.915792,836.500000,10.400000,45.085000,4.800000,3.560000,7.130000,8.240000
1973-08-01,45.000000,115.617086,838.800000,10.500000,45.022100,4.800000,4.310000,7.400000,8.530000
1973-09-01,45.200000,115.878268,839.300000,10.780000,45.380100,4.800000,4.310000,7.090000,8.630000
1973-10-01,45.600000,115.366555,842.600000,10.010000,45.746200,4.600000,4.310000,6.790000,8.410000
1973-11-01,45.900000,118.812219,848.900000,10.030000,45.954800,4.800000,4.310000,6.730000,8.420000
1973-12-01,46.300000,120.642979,855.500000,9.950000,45.825200,4.900000,4.310000,6.740000,8.480000
1974-01-01,46.800000,125.258697,859.700000,9.650000,45.520700,5.100000,10.110000,6.990000,8.480000
1974-02-01,47.300000,122.587230,864.200000,8.970000,45.382500,5.200000,10.110000,6.960000,8.530000
1974-03-01,47.800000,119.958012,870.100000,9.350000,45.379800,5.100000,10.110000,7.210000,8.620000
1974-04-01,48.100000,118.273405,872.900000,10.510000,45.247000,5.100000,10.110000,7.510000,8.870000
1974-05-01,48.600000,117.232344,874.600000,11.310000,45.608300,5.100000,10.110000,7.580000,9.050000
1974-06-01,49.000000,118.653639,877.800000,11.930000,45.521600,5.400000,10.110000,7.540000,9.270000
1974-07-01,49.300000,119.696356,881.400000,12.920000,45.613600,5.500000,10.110000,7.810000,9.480000
1974-08-01,49.900000,121.820133,884.100000,12.010000,45.130300,5.500000,10.110000,8.040000,9.770000
1974-09-01,50.600000,122.466758,887.900000,11.340000,45.137700,5.900000,10.110000,8.040000,10.180000
1974-10-01,51.000000,121.878713,893.300000,10.060000,44.995000,6.000000,11.160000,7.900000,10.480000
1974-11-01,51.500000,121.215402,898.600000,9.450000,43.514800,6.600000,11.160000,7.680000,10.600000
1974-12-01,51.900000,120.156236,902.100000,8.530000,41.950300,7.200000,11.160000,7.430000,10.630000
1975-01-01,52.300000,118.842751,906.300000,7.130000,41.368900,8.100000,11.160000,7.500000,10.810000
1975-02-01,52.600000,117.403350,914.100000,6.240000,40.425200,8.100000,11.160000,7.390000,10.650000
1975-03-01,52.800000,116.590572,925.000000,5.540000,39.980400,8.600000,11.160000,7.730000,10.480000
1975-04-01,53.000000,118.285949,935.100000,5.490000,40.057200,8.800000,11.160000,8.230000,10.580000
1975-05-01,53.100000,118.509972,947.900000,5.220000,39.940200,9.000000,11.160000,8.060000,10.690000
1975-06-01,53.500000,118.681332,963.000000,5.550000,40.192700,8.800000,11.160000,7.860000,10.620000
1975-07-01,54.000000,121.795873,975.100000,6.100000,40.611500,8.600000,11.160000,8.060000,10.550000
1975-08-01,54.200000,124.058348,983.100000,6.140000,41.011400,8.400000,11.160000,8.400000,10.590000
1975-09-01,54.600000,124.954438,991.500000,6.240000,41.542200,8.400000,11.160000,8.430000,10.610000
1975-10-01,54.900000,124.869231,997.800000,5.820000,41.722400,8.400000,11.160000,8.140000,10.620000
1975-11-01,55.300000,124.591126,1006.900000,5.220000,41.779700,8.300000,11.160000,8.050000,10.560000
1975-12-01,55.600000,125.441418,1016.200000,5.200000,42.346200,8.200000,11.160000,8.000000,10.560000
1976-01-01,55.800000,124.997041,1026.600000,4.870000,42.908200,7.900000,11.160000,7.740000,10.410000
1976-02-01,55.900000,124.576215,1040.300000,4.770000,43.340700,7.700000,12.030000,7.790000,10.240000
1976-03-01,56.000000,125.503785,1050.000000,4.840000,43.428100,7.600000,12.100000,7.730000,10.120000
1976-04-01,56.100000,126.197154,1060.800000,4.820000,43.651800,7.700000,12.170000,7.560000,9.940000
1976-05-01,56.400000,126.408632,1072.100000,5.290000,43.831500,7.400000,12.170000,7.900000,9.860000
1976-06-01,56.700000,126.704134,1077.600000,5.480000,43.877500,7.600000,12.170000,7.860000,9.890000
1976-07-01,57.000000,126.092776,1086.300000,5.310000,44.124800,7.800000,12.170000,7.830000,9.820000
1976-08-01,57.300000,125.905321,1098.700000,5.290000,44.426200,7.800000,12.170000,7.770000,9.640000
1976-09-01,57.600000,125.133727,1110.800000,5.250000,44.571100,7.600000,13.900000,7.590000,9.400000
1976-10-01,57.900000,125.680707,1125.000000,5.020000,44.560000,7.700000,13.900000,7.410000,9.290000
1976-11-01,58.100000,126.536916,1138.200000,4.950000,45.245400,7.800000,13.900000,7.290000,9.230000
1976-12-01,58.400000,127.527207,1152.000000,4.650000,45.731000,7.800000,13.900000,6.870000,9.120000
1977-01-01,58.700000,126.770287,1165.200000,4.610000,45.415600,7.500000,13.900000,7.210000,9.080000
1977-02-01,59.300000,126.975257,1177.600000,4.680000,46.135800,7.600000,13.900000,7.390000,9.120000
1977-03-01,59.600000,127.221410,1188.500000,4.690000,46.715800,7.400000,13.900000,7.460000,9.120000
1977-04-01,60.000000,126.553720,1199.600000,4.730000,47.171900,7.200000,13.900000,7.370000,9.070000
1977-05-01,60.200000,126.554667,1209.000000,5.350000,47.541000,7.000000,13.900000,7.460000,9.010000
1977-06-01,60.500000,126.349224,1217.800000,5.390000,47.906300,7.200000,13.900000,7.280000,8.910000
1977-07-01,60.800000,124.943669,1226.700000,5.420000,47.971400,6.900000,13.900000,7.330000,8.870000
1977-08-01,61.100000,125.927215,1237.000000,5.900000,48.015700,7.000000,14.850000,7.400000,8.820000
1977-09-01,61.300000,126.289816,1246.200000,6.140000,48.209700,6.800000,14.850000,7.340000,8.800000
1977-10-01,61.600000,124.832782,1254.000000,6.470000,48.283900,6.800000,14.850000,7.520000,8.890000
1977-11-01,62.000000,123.160127,1262.400000,6.510000,48.375500,6.800000,14.850000,7.580000,8.950000
1977-12-01,62.300000,120.880966,1270.300000,6.560000,48.457300,6.400000,14.850000,7.690000,8.990000
1978-01-01,62.700000,119.687362,1279.700000,6.700000,47.751200,6.400000,14.850000,7.960000,9.170000
1978-02-01,63.000000,119.488783,1285.500000,6.780000,48.009800,6.300000,14.850000,8.030000,9.200000
1978-03-01,63.400000,118.412576,1292.200000,6.790000,48.935800,6.300000,14.850000,8.040000,9.220000
1978-04-01,63.900000,117.929619,1300.400000,6.890000,49.907400,6.100000,14.850000,8.150000,9.320000
1978-05-01,64.500000,119.031863,1310.500000,7.360000,50.151300,6.000000,14.850000,8.350000,9.490000
1978-06-01,65.000000,116.845127,1318.500000,7.600000,50.475100,5.900000,14.850000,8.460000,9.600000
1978-07-01,65.500000,113.824787,1324.100000,7.810000,50.437100,6.200000,14.850000,8.640000,9.600000
1978-08-01,65.900000,111.286219,1333.500000,8.040000,50.639300,5.900000,14.850000,8.410000,9.480000
1978-09-01,66.500000,111.531543,1345.000000,8.450000,50.763100,6.000000,14.850000,8.420000,9.420000
1978-10-01,67.100000,108.903982,1352.300000,8.960000,51.152300,5.800000,14.850000,8.640000,9.590000
1978-11-01,67.500000,111.615330,1359.100000,9.760000,51.545600,5.900000,14.850000,8.810000,9.830000
1978-12-01,67.900000,111.900890,1366.000000,10.030000,51.806000,6.000000,14.850000,9.010000,9.940000
1979-01-01,68.500000,111.785388,1371.600000,10.070000,51.525000,5.900000,14.850000,9.100000,10.130000
1979-02-01,69.200000,112.479823,1377.800000,10.060000,51.778000,5.900000,15.850000,9.100000,10.080000
1979-03-01,69.900000,112.564082,1387.800000,10.090000,51.938200,5.800000,15.850000,9.120000,10.260000
1979-04-01,70.600000,113.475439,1402.100000,10.010000,51.325100,5.800000,15.850000,9.180000,10.330000
1979-05-01,71.400000,114.365376,1410.200000,10.240000,51.778200,5.600000,18.100000,9.250000,10.470000
1979-06-01,72.200000,114.131886,1423.000000,10.290000,51.786500,5.700000,19.100000,8.910000,10.380000
1979-07-01,73.000000,111.652371,1434.800000,10.470000,51.702900,5.700000,21.750000,8.950000,10.290000
1979-08-01,73.700000,112.181007,1446.600000,10.940000,51.365800,6.000000,26.500000,9.030000,10.350000
1979-09-01,74.400000,112.164321,1454.100000,11.430000,51.362300,5.900000,28.500000,9.330000,10.540000
1979-10-01,75.200000,113.839698,1460.400000,13.770000,51.717500,6.000000,29.000000,10.300000,11.400000
1979-11-01,76.000000,115.505134,1465.900000,13.180000,51.634100,5.900000,31.000000,10.650000,11.990000
1979-12-01,76.900000,113.547747,1473.700000,13.780000,51.669400,6.000000,32.500000,10.390000,12.060000
1980-01-01,78.000000,112.510355,1482.700000,13.820000,51.944000,6.300000,32.500000,10.800000,12.420000
1980-02-01,79.000000,113.405380,1494.600000,14.130000,51.963300,6.300000,37.000000,12.410000,13.570000
1980-03-01,80.100000,117.089387,1499.800000,17.190000,51.745400,6.300000,38.000000,12.750000,14.450000
1980-04-01,80.900000,118.127251,1502.200000,17.610000,50.719700,6.900000,39.500000,11.470000,14.190000
1980-05-01,81.700000,112.915087,1512.300000,10.980000,49.476600,7.500000,39.500000,10.180000,13.170000
1980-06-01,82.500000,110.239005,1529.200000,9.470000,48.838300,7.600000,39.500000,9.780000,12.710000
1980-07-01,82.600000,110.035574,1545.500000,9.030000,48.490700,7.800000,39.500000,10.250000,12.650000
1980-08-01,83.200000,111.438526,1561.500000,9.610000,48.645600,7.700000,38.000000,11.100000,13.150000
1980-09-01,83.900000,110.250721,1574.000000,10.870000,49.457800,7.500000,36.000000,11.510000,13.700000
1980-10-01,84.700000,110.590601,1584.800000,12.810000,50.086100,7.500000,36.000000,11.750000,14.230000
1980-11-01,85.600000,113.188458,1595.800000,15.850000,50.920900,7.500000,36.000000,12.680000,14.640000
1980-12-01,86.400000,114.340169,1599.800000,18.900000,51.257000,7.200000,37.000000,12.840000,15.140000
1981-01-01,87.200000,113.640054,1606.900000,19.080000,50.932800,7.500000,38.000000,12.570000,15.030000
1981-02-01,88.000000,117.300037,1618.700000,15.930000,50.723700,7.400000,38.000000,13.190000,15.370000
1981-03-01,88.600000,117.709502,1636.600000,14.700000,50.980600,7.400000,38.000000,13.120000,15.340000
1981-04-01,89.100000,120.149964,1659.200000,15.720000,50.766100,7.200000,38.000000,13.680000,15.560000
1981-05-01,89.700000,124.016691,1664.200000,18.520000,51.055200,7.500000,38.000000,14.100000,15.950000
1981-06-01,90.500000,126.672773,1670.300000,19.100000,51.321400,7.500000,36.000000,13.470000,15.800000
1981-07-01,91.500000,129.757492,1681.900000,19.040000,51.655500,7.200000,36.000000,14.280000,16.170000
1981-08-01,92.200000,131.781270,1694.300000,17.820000,51.590300,7.400000,36.000000,14.940000,16.340000
1981-09-01,93.100000,128.255014,1706.000000,15.870000,51.342900,7.600000,36.000000,15.320000,16.920000
1981-10-01,93.400000,127.475846,1721.800000,15.080000,50.946300,7.900000,35.000000,15.150000,17.110000
